BSE_CODE,BSE_NAME,BSE_SYMBOL,BSE_SECURITY_NAME,Status,Group,BSE_FACE_VALUE,ISIN,Instrument,NSE_SYMBOL,NSE_NAME,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,NSE_FACE_VALUE,CompanyName,Ticker,Exchange
531723,GACM Technologies Limited,GATECH,GACM Technologies Ltd,Active,B ,1,INE224E01028,Equity,GATECH,GACM Technologies Limited,EQ,25-Jul-16,1,1,1,GACM Technologies Limited,GATECH.NS,BOTH
140005,LTIMindtree Limited,LTIM#,LTIMindtree Limited,Active,A ,1,INE214T01019,Equity,LTIM,LTIMindtree Limited,EQ,21-Jul-16,1,1,1,LTIMindtree Limited,LTIM.NS,BOTH
539992,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG,Lloyds Engineering Works Ltd,Active,A ,1,INE093R01011,Equity,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,EQ,18-Jul-16,1,1,1,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG.NS,BOTH
533001,SOMI CONVEYOR BELTINGS LIMITED,SOMICONVEY,Somi Conveyor Beltings Ltd,Active,B ,10,INE323J01019,Equity,SOMICONVEY,Somi Conveyor Beltings Limited,EQ,18-Jul-16,10,1,10,Somi Conveyor Beltings Limited,SOMICONVEY.NS,BOTH
,,,,,,,INE646C01018,,GROBTEA,The Grob Tea Company Limited,EQ,14-Jul-16,10,1,10,The Grob Tea Company Limited,GROBTEA.NS,NSE
539978,Quess Corp Limited,QUESS,Quess Corp Ltd,Active,A ,10,INE615P01015,Equity,QUESS,Quess Corp Limited,EQ,12-Jul-16,10,1,10,Quess Corp Limited,QUESS.NS,BOTH
533761,GPT Infraprojects limited,GPTINFRA,GPT Infraprojects Ltd,Active,B ,10,INE390G01014,Equity,GPTINFRA,GPT Infraprojects Limited,EQ,11-Jul-16,10,1,10,GPT Infraprojects Limited,GPTINFRA.NS,BOTH
537820,VIJI FINANCE LIMITED,VIJIFIN,Viji Finance Ltd,Active,T ,1,INE159N01027,Equity,VIJIFIN,Viji Finance Limited,BE,11-Jul-16,1,1,1,Viji Finance Limited,VIJIFIN.NS,BOTH
532456,Compuage Infocom Ltd,COMPINFO,Compuage Infocom Ltd,Active,Z ,2,INE070C01037,Equity,COMPINFO,Compuage Infocom Limited,BZ,7-Jul-16,2,1,2,Compuage Infocom Limited,COMPINFO.NS,BOTH
526263,Mold-Tek Technologies Ltd,MOLDTECH,Mold-Tek Technologies Ltd,Active,B ,2,INE835B01035,Equity,MOLDTECH,Mold-Tek Technologies Limited,EQ,7-Jul-16,2,1,2,Mold-Tek Technologies Limited,MOLDTECH.NS,BOTH
532486,Pokarna Ltd.,POKARNA,Pokarna Ltd,Active,B ,2,INE637C01025,Equity,POKARNA,Pokarna Limited,EQ,7-Jul-16,2,1,2,Pokarna Limited,POKARNA.NS,BOTH
521220,Damodar Industries Limited,DAMODARIND,Damodar Industries Ltd-$,Active,B ,5,INE497D01022,Equity,DAMODARIND,Damodar Industries Limited,EQ,4-Jul-16,5,1,5,Damodar Industries Limited,DAMODARIND.NS,BOTH
538365,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE,Incredible Industries Ltd,Active,B ,10,INE452L01012,Equity,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,EQ,1-Jul-16,10,1,10,INCREDIBLE INDUSTRIES LIMITED,INCREDIBLE.NS,BOTH
513554,Mahamaya Steel Industries Limited,MAHASTEEL,Mahamaya Steel Industries Ltd,Active,T ,10,INE451L01014,Equity,MAHASTEEL,Mahamaya Steel Industries Limited,BE,1-Jul-16,10,1,10,Mahamaya Steel Industries Limited,MAHASTEEL.NS,BOTH
139957,Mahanagar Gas Limited,MGL#,Mahanagar Gas Limited,Active,A ,10,INE002S01010,Equity,MGL,Mahanagar Gas Limited,EQ,1-Jul-16,10,1,10,Mahanagar Gas Limited,MGL.NS,BOTH
505075,Setco Automotive Limited,SETCO,Setco Automotive Ltd,Active,B ,2,INE878E01021,Equity,SETCO,Setco Automotive Limited,EQ,1-Jul-16,2,1,2,Setco Automotive Limited,SETCO.NS,BOTH
522295,Control Print (India) Ltd.,CONTROLPR,Control Print Ltd-$,Active,B ,10,INE663B01015,Equity,CONTROLPR,Control Print Limited,EQ,24-Jun-16,10,1,10,Control Print Limited,CONTROLPR.NS,BOTH
526247,Premier Explosives Ltd.,PREMEXPLN,Premier Explosives Ltd,Active,B ,2,INE863B01029,Equity,PREMEXPLN,Premier Explosives Limited,EQ,17-Jun-16,2,1,2,Premier Explosives Limited,PREMEXPLN.NS,BOTH
590056,Salona Cotspin Ltd.,SALONA,Salona Cotspin Ltd,Active,B ,10,INE498E01010,Equity,SALONA,Salona Cotspin Limited,EQ,16-Jun-16,10,1,10,Salona Cotspin Limited,SALONA.NS,BOTH
539917,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd,Active,B ,1,INE454M01024,Equity,NAGAFERT,Nagarjuna Fertilizers and Chemicals Limited,EQ,15-Jun-16,1,1,1,Nagarjuna Fertilizers and Chemicals Limited,NAGAFERT.NS,BOTH
524075,Albert David Ltd.,ALBERTDAVD,Albert David Ltd-$,Active,B ,10,INE155C01010,Equity,ALBERTDAVD,Albert David Limited,EQ,14-Jun-16,10,1,10,Albert David Limited,ALBERTDAVD.NS,BOTH
531179,Arman Financial Services Limited,ARMANFIN,Arman Financial Services Ltd,Active,B ,10,INE109C01017,Equity,ARMANFIN,Arman Financial Services Limited,EQ,14-Jun-16,10,1,10,Arman Financial Services Limited,ARMANFIN.NS,BOTH
,,,,,,,INE991I01015,,ASPINWALL,Aspinwall and Company Limited,EQ,14-Jun-16,10,1,10,Aspinwall and Company Limited,ASPINWALL.NS,NSE
140073,BLS International Services Ltd,BLS#,BLS International Services Ltd,Active,A ,1,INE153T01027,Equity,BLS,BLS International Services Limited,EQ,14-Jun-16,1,1,1,BLS International Services Limited,BLS.NS,BOTH
544344,SHRIRAM PISTONS & RINGS LTD,SHRIPISTON,Shriram Pistons & Rings Ltd,Active,B ,10,INE526E01018,Equity,SHRIPISTON,Shriram Pistons & Rings Limited,EQ,2-Jun-16,10,1,10,Shriram Pistons & Rings Limited,SHRIPISTON.NS,BOTH
539889,Parag Milk Foods Limited,PARAGMILK,Parag Milk Foods Ltd,Active,B ,10,INE883N01014,Equity,PARAGMILK,Parag Milk Foods Limited,EQ,19-May-16,10,1,10,Parag Milk Foods Limited,PARAGMILK.NS,BOTH
139876,Crompton Greaves Consumer Electricals Limited,CROMPTON#,Crompton Greaves Consumer Electricals Limited,Active,A ,2,INE299U01018,Equity,CROMPTON,Crompton Greaves Consumer Electricals Limited,EQ,13-May-16,2,1,2,Crompton Greaves Consumer Electricals Limited,CROMPTON.NS,BOTH
532521,Palred Technologies Limited,PALREDTEC,Palred Technologies Ltd,Active,T ,10,INE218G01033,Equity,PALREDTEC,Palred Technologies Limited,BE,9-May-16,10,1,10,Palred Technologies Limited,PALREDTEC.NS,BOTH
539871,Thyrocare Technologies Limited,THYROCARE,Thyrocare Technologies Ltd,Active,B ,10,INE594H01019,Equity,THYROCARE,Thyrocare Technologies Limited,EQ,9-May-16,10,1,10,Thyrocare Technologies Limited,THYROCARE.NS,BOTH
539807,INFIBEAM AVENUES LIMITED,INFIBEAM,Infibeam Avenues Ltd,Active,A ,1,INE483S01020,Equity,INFIBEAM,Infibeam Avenues Limited,EQ,4-Apr-16,1,1,1,Infibeam Avenues Limited,INFIBEAM.NS,BOTH
539799,Bharat Wire Ropes Limited,BHARATWIRE,Bharat Wire Ropes Ltd,Active,B ,10,INE316L01019,Equity,BHARATWIRE,Bharat Wire Ropes Limited,EQ,1-Apr-16,10,1,10,Bharat Wire Ropes Limited,BHARATWIRE.NS,BOTH
539787,HealthCare Global Enterprises Limited,HCG,HealthCare Global Enterprises Ltd,Active,A ,10,INE075I01017,Equity,HCG,Healthcare Global Enterprises Limited,EQ,30-Mar-16,10,1,10,Healthcare Global Enterprises Limited,HCG.NS,BOTH
539785,Pudumjee Paper Products Limited,PDMJEPAPER,Pudumjee Paper Products Ltd,Active,B ,1,INE865T01018,Equity,PDMJEPAPER,Pudumjee Paper Products Limited,EQ,30-Mar-16,1,1,1,Pudumjee Paper Products Limited,PDMJEPAPER.NS,BOTH
532054,KDDL Ltd,KDDL,KDDL Ltd-$,Active,B ,10,INE291D01011,Equity,KDDL,KDDL Limited,EQ,23-Mar-16,10,1,10,KDDL Limited,KDDL.NS,BOTH
539742,Simbhaoli Sugars Ltd,SIMBHALS,Simbhaoli Sugars Ltd,Active,Z ,10,INE748T01016,Equity,SIMBHALS,Simbhaoli Sugars Limited,BZ,14-Mar-16,10,1,10,Simbhaoli Sugars Limited,SIMBHALS.NS,BOTH
539725,Gokul Agro Resources Ltd,GOKULAGRO,Gokul Agro Resources Ltd,Active,B ,1,INE314T01033,Equity,GOKULAGRO,Gokul Agro Resources Limited,EQ,11-Mar-16,1,1,1,Gokul Agro Resources Limited,GOKULAGRO.NS,BOTH
512529,Sequent Scientific Limited,SEQUENT,Sequent Scientific Ltd,Active,A ,2,INE807F01027,Equity,SEQUENT,Sequent Scientific Limited,EQ,10-Mar-16,2,1,2,Sequent Scientific Limited,SEQUENT.NS,BOTH
530803,Bhageria Industries Limited,BHAGERIA,Bhageria Industries Ltd,Active,B ,5,INE354C01027,Equity,BHAGERIA,Bhageria Industries Limited,EQ,2-Mar-16,5,1,5,Bhageria Industries Limited,BHAGERIA.NS,BOTH
519602,Kellton Tech Solutions Ltd.,KELLTONTEC,Kellton Tech Solutions Ltd,Active,B ,1,INE164B01030,Equity,KELLTONTEC,Kellton Tech Solutions Limited,EQ,2-Mar-16,1,1,1,Kellton Tech Solutions Limited,KELLTONTEC.NS,BOTH
534615,North Eastern Carrying Corporation Limited,NECCLTD,North Eastern Carrying Corporation Ltd,Active,B ,10,INE553C01016,Equity,NECCLTD,North Eastern Carrying Corporation Limited,EQ,2-Mar-16,10,1,10,North Eastern Carrying Corporation Limited,NECCLTD.NS,BOTH
531717,Vidhi Specialty Food Ingredients Limited,VIDHIING,Vidhi Specialty Food Ingredients Ltd-$,Active,B ,1,INE632C01026,Equity,VIDHIING,Vidhi Specialty Food Ingredients Limited,EQ,2-Mar-16,1,1,1,Vidhi Specialty Food Ingredients Limited,VIDHIING.NS,BOTH
539678,Quick Heal Technologies Limited,QUICKHEAL,Quick Heal Technologies Ltd,Active,B ,10,INE306L01010,Equity,QUICKHEAL,Quick Heal Technologies Limited,EQ,18-Feb-16,10,1,10,Quick Heal Technologies Limited,QUICKHEAL.NS,BOTH
539658,TeamLease Services Limited,TEAMLEASE,TeamLease Services Ltd,Active,A ,10,INE985S01024,Equity,TEAMLEASE,Teamlease Services Limited,EQ,12-Feb-16,10,1,10,Teamlease Services Limited,TEAMLEASE.NS,BOTH
539636,Precision Camshafts Limited,PRECAM,Precision Camshafts Ltd,Active,B ,10,INE484I01029,Equity,PRECAM,Precision Camshafts Limited,EQ,8-Feb-16,10,1,10,Precision Camshafts Limited,PRECAM.NS,BOTH
139551,Narayana Hrudayalaya Limited,NH#,Narayana Hrudayalaya Limited,Active,A ,10,INE410P01011,Equity,NH,Narayana Hrudayalaya Ltd.,EQ,6-Jan-16,10,1,10,Narayana Hrudayalaya Ltd.,NH.NS,BOTH
139523,Alkem Laboratories Limited,ALKEM#,Alkem Laboratories Limited,Active,A ,2,INE540L01014,Equity,ALKEM,Alkem Laboratories Limited,EQ,23-Dec-15,2,1,2,Alkem Laboratories Limited,ALKEM.NS,BOTH
139524,Dr. Lal Pathlabs Limited,LALPATHLAB#,Dr. Lal Pathlabs Limited,Active,A ,10,INE600L01024,Equity,LALPATHLAB,Dr. Lal Path Labs Ltd.,EQ,23-Dec-15,10,1,10,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,BOTH
531633,Lincoln Pharmaceuticals ltd.,LINCOLN,Lincoln Pharmaceuticals Ltd,Active,B ,10,INE405C01035,Equity,LINCOLN,Lincoln Pharmaceuticals Limited,EQ,17-Dec-15,10,1,10,Lincoln Pharmaceuticals Limited,LINCOLN.NS,BOTH
533482,Kridhan Infra Limited,KRIDHANINF,Kridhan Infra Ltd,Active,B ,2,INE524L01026,Equity,KRIDHANINF,Kridhan Infra Limited,EQ,11-Dec-15,2,1,2,Kridhan Infra Limited,KRIDHANINF.NS,BOTH
539883,Pilani Investment And Industries Corporation Limited,PILANIINVS,Pilani Investment and Industries Corporation Ltd,Active,B ,10,INE417C01014,Equity,PILANIINVS,Pilani Investment and Industries Corporation Limited,EQ,8-Dec-15,10,1,10,Pilani Investment and Industries Corporation Limited,PILANIINVS.NS,BOTH
517059,Salzer Electronics Ltd.,SALZERELEC,Salzer Electronics Ltd-$,Active,B ,10,INE457F01013,Equity,SALZERELEC,Salzer Electronics Limited,EQ,2-Dec-15,10,1,10,Salzer Electronics Limited,SALZERELEC.NS,BOTH
507747,TTK Healthcare Ltd.,TTKHLTCARE,TTK Healthcare Ltd-$,Active,B ,10,INE910C01018,Equity,TTKHLTCARE,TTK Healthcare Limited,EQ,2-Dec-15,10,1,10,TTK Healthcare Limited,TTKHLTCARE.NS,BOTH
,,,,,,,INE618N01022,,BALAXI,BALAXI PHARMACEUTICALS LIMITED,EQ,30-Nov-15,2,1,2,BALAXI PHARMACEUTICALS LIMITED,BALAXI.NS,NSE
539542,LUX Industries Limited,LUXIND,Lux Industries Ltd,Active,B ,2,INE150G01020,Equity,LUXIND,Lux Industries Limited,EQ,30-Nov-15,2,1,2,Lux Industries Limited,LUXIND.NS,BOTH
539450,S H Kelkar and Company Limited,SHK,S H Kelkar and Company Ltd,Active,B ,10,INE500L01026,Equity,SHK,S H Kelkar and Company Limited,EQ,16-Nov-15,10,1,10,S H Kelkar and Company Limited,SHK.NS,BOTH
139448,InterGlobe Aviation Limited,INDIGO#,InterGlobe Aviation Limited,Active,A ,10,INE646L01027,Equity,INDIGO,InterGlobe Aviation Limited,EQ,10-Nov-15,10,1,10,InterGlobe Aviation Limited,INDIGO.NS,BOTH
139437,IDFC FIRST BANK LIMITED,IDFCFIRSTB#,IDFC FIRST BANK LIMITED,Active,A ,10,INE092T01019,Equity,IDFCFIRSTB,IDFC First Bank Limited,EQ,6-Nov-15,10,1,10,IDFC First Bank Limited,IDFCFIRSTB.NS,BOTH
539436,Coffee Day Enterprises Limited,COFFEEDAY,Coffee Day Enterprises Ltd,Active,T ,10,INE335K01011,Equity,COFFEEDAY,Coffee Day Enterprises Limited,BE,2-Nov-15,10,1,10,Coffee Day Enterprises Limited,COFFEEDAY.NS,BOTH
539346,Sadbhav Infrastructure Project Limited,SADBHIN,Sadbhav Infrastructure Project Ltd,Active,T ,10,INE764L01010,Equity,SADBHIN,Sadbhav Infrastructure Project Limited,BE,16-Sep-15,10,1,10,Sadbhav Infrastructure Project Limited,SADBHIN.NS,BOTH
139336,Gujarat Gas Limited,GUJGASLTD#,Gujarat Gas Limited,Active,A ,2,INE844O01030,Equity,GUJGASLTD,Gujarat Gas Limited,EQ,15-Sep-15,2,1,2,Gujarat Gas Limited,GUJGASLTD.NS,BOTH
539334,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Ltd,Active,B ,10,INE712K01011,Equity,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,EQ,10-Sep-15,10,1,10,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK.NS,BOTH
539332,Navkar Corporation Limited,NAVKARCORP,Navkar Corporation Ltd,Active,B ,10,INE278M01019,Equity,NAVKARCORP,Navkar Corporation Limited,EQ,9-Sep-15,10,1,10,Navkar Corporation Limited,NAVKARCORP.NS,BOTH
535602,Sharda Motor Industries Ltd,SHARDAMOTR,Sharda Motor Industries Ltd,Active,A ,2,INE597I01028,Equity,SHARDAMOTR,Sharda Motor Industries Limited,EQ,3-Sep-15,2,1,2,Sharda Motor Industries Limited,SHARDAMOTR.NS,BOTH
539301,Arvind SmartSpaces Limited,ARVSMART,Arvind SmartSpaces Ltd,Active,B ,10,INE034S01021,Equity,ARVSMART,Arvind SmartSpaces Limited,EQ,26-Aug-15,10,1,10,Arvind SmartSpaces Limited,ARVSMART.NS,BOTH
539302,Power Mech Projects Limited,POWERMECH,Power Mech Projects Ltd,Active,A ,10,INE211R01019,Equity,POWERMECH,Power Mech Projects Limited,EQ,26-Aug-15,10,1,10,Power Mech Projects Limited,POWERMECH.NS,BOTH
539404,SATIN CREDITCARE NETWORK LIMITED,SATIN,Satin Creditcare Network Ltd,Active,B ,10,INE836B01017,Equity,SATIN,Satin Creditcare Network Limited,EQ,26-Aug-15,10,1,10,Satin Creditcare Network Limited,SATIN.NS,BOTH
511766,Muthoot Capital Services Ltd.,MUTHOOTCAP,Muthoot Capital Services Ltd,Active,B ,10,INE296G01013,Equity,MUTHOOTCAP,Muthoot Capital Services Limited,EQ,24-Aug-15,10,1,10,Muthoot Capital Services Limited,MUTHOOTCAP.NS,BOTH
539289, Aurum PropTech Limited,AURUM,Aurum PropTech Ltd,Active,B ,5,INE898S01029,Equity,AURUM,Aurum PropTech Limited,EQ,19-Aug-15,5,1,5,Aurum PropTech Limited,AURUM.NS,BOTH
539309,Rama Steel Tubes Limited,RAMASTEEL,Rama Steel Tubes Ltd,Active,B ,1,INE230R01035,Equity,RAMASTEEL,Rama Steel Tubes Limited,EQ,19-Aug-15,1,1,1,Rama Steel Tubes Limited,RAMASTEEL.NS,BOTH
,,,,,,,INE431F01018,,PKTEA,The Peria Karamalai Tea & Produce Company Limited,BE,19-Aug-15,10,1,10,The Peria Karamalai Tea & Produce Company Limited,PKTEA.NS,NSE
508933,AYM Syntex Limited,AYMSYNTEX,AYM Syntex Ltd,Active,B ,10,INE193B01039,Equity,AYMSYNTEX,AYM Syntex Limited,EQ,14-Aug-15,10,1,10,AYM Syntex Limited,AYMSYNTEX.NS,BOTH
539276,Kaya Limited,KAYA,Kaya Ltd,Active,B ,10,INE587G01015,Equity,KAYA,Kaya Limited,EQ,14-Aug-15,10,1,10,Kaya Limited,KAYA.NS,BOTH
139268,Syngene International Limited,SYNGENE#,Syngene International Limited,Active,A ,10,INE398R01022,Equity,SYNGENE,Syngene International Limited,EQ,11-Aug-15,10,1,10,Syngene International Limited,SYNGENE.NS,BOTH
139254,Adani Energy Solutions Limited,ADANIENSOL#,Adani Energy Solutions Limited,Active,A ,10,INE931S01010,Equity,ADANIENSOL,Adani Energy Solutions Limited,EQ,31-Jul-15,10,1,10,Adani Energy Solutions Limited,ADANIENSOL.NS,BOTH
539251,Balkrishna Paper Mills Ltd,BALKRISHNA,Balkrishna Paper Mills Ltd,Active,B ,10,INE875R01011,Equity,BALKRISHNA,Balkrishna Paper Mills Limited,EQ,28-Jul-15,10,1,10,Balkrishna Paper Mills Limited,BALKRISHNA.NS,BOTH
539252,Shyam Century Ferrous Limited,SHYAMCENT,Shyam Century Ferrous Ltd,Active,B ,1,INE979R01011,Equity,SHYAMCENT,Shyam Century Ferrous Limited,EQ,28-Jul-15,1,1,1,Shyam Century Ferrous Limited,SHYAMCENT.NS,BOTH
513121,Oricon Enterprises Ltd.,ORICONENT,Oricon Enterprises Ltd-$,Active,B ,2,INE730A01022,Equity,ORICONENT,Oricon Enterprises Limited,EQ,24-Jul-15,2,1,2,Oricon Enterprises Limited,ORICONENT.NS,BOTH
531082,Alankit Limited,ALANKIT,Alankit Ltd,Active,B ,1,INE914E01040,Equity,ALANKIT,Alankit Limited,EQ,30-Jun-15,1,1,1,Alankit Limited,ALANKIT.NS,BOTH
538562,Skipper Limited,SKIPPER,Skipper Ltd,Active,A ,1,INE439E01022,Equity,SKIPPER,Skipper Limited,EQ,27-May-15,1,1,1,Skipper Limited,SKIPPER.NS,BOTH
539150,PNC Infratech Limited,PNCINFRA,PNC Infratech Ltd,Active,A ,2,INE195J01029,Equity,PNCINFRA,PNC Infratech Limited,EQ,26-May-15,2,1,2,PNC Infratech Limited,PNCINFRA.NS,BOTH
516064,Arrow Greentech Limited,ARROWGREEN,Arrow Greentech Ltd,Active,B ,10,INE570D01018,Equity,ARROWGREEN,Arrow Greentech Limited,EQ,21-May-15,10,1,10,Arrow Greentech Limited,ARROWGREEN.NS,BOTH
530377,Nila Infrastructures Ltd,NILAINFRA,Nila Infrastructures Ltd,Active,B ,1,INE937C01029,Equity,NILAINFRA,Nila Infrastructures Limited,EQ,21-May-15,1,1,1,Nila Infrastructures Limited,NILAINFRA.NS,BOTH
526582,TPL Plastech Limited,TPLPLASTEH,TPL Plastech Ltd,Active,B ,2,INE413G01022,Equity,TPLPLASTEH,TPL Plastech Limited,EQ,20-May-15,2,1,2,TPL Plastech Limited,TPLPLASTEH.NS,BOTH
539141,UFO Moviez India Limited,UFO,UFO Moviez India Ltd,Active,B ,10,INE527H01019,Equity,UFO,UFO Moviez India Limited,EQ,14-May-15,10,1,10,UFO Moviez India Limited,UFO.NS,BOTH
532368,BRIGHTCOM GROUP LIMITED,BCG,Brightcom Group Ltd,Active,B ,2,INE425B01027,Equity,BCG,Brightcom Group Limited,EQ,8-May-15,2,1,2,Brightcom Group Limited,BCG.NS,BOTH
530117,PRIVI SPECIALITY CHEMICALS LIMITED,PRIVISCL,Privi Speciality Chemicals Ltd,Active,B ,10,INE959A01019,Equity,PRIVISCL,Privi Speciality Chemicals Limited,EQ,8-May-15,10,1,10,Privi Speciality Chemicals Limited,PRIVISCL.NS,BOTH
539126,MEP Infrastructure Developers Limited,MEP,MEP Infrastructure Developers Ltd,Active,Z ,10,INE776I01010,Equity,MEP,MEP Infrastructure Developers Limited,BZ,6-May-15,10,1,10,MEP Infrastructure Developers Limited,MEP.NS,BOTH
539118,VRL Logistics Limited,VRLLOG,VRL Logistics Ltd,Active,B ,10,INE366I01010,Equity,VRLLOG,VRL Logistics Limited,EQ,30-Apr-15,10,1,10,VRL Logistics Limited,VRLLOG.NS,BOTH
539331,VETO SWITCHGEARS AND CABLES LIMITED,VETO,Veto Switchgears and Cables Ltd,Active,B ,10,INE918N01018,Equity,VETO,Veto Switchgears And Cables Limited,EQ,29-Apr-15,10,1,10,Veto Switchgears And Cables Limited,VETO.NS,BOTH
511726,Vipul Limited,VIPULLTD,Vipul Ltd,Active,B ,1,INE946H01037,Equity,VIPULLTD,Vipul Limited,EQ,23-Apr-15,1,1,1,Vipul Limited,VIPULLTD.NS,BOTH
512573,Avanti Feeds ltd.,AVANTIFEED,Avanti Feeds Ltd-$,Active,A ,1,INE871C01038,Equity,AVANTIFEED,Avanti Feeds Limited,EQ,15-Apr-15,1,1,1,Avanti Feeds Limited,AVANTIFEED.NS,BOTH
,,,,,,,INE850E01012,,LFIC,Lakshmi Finance & Industrial Corporation Limited,EQ,15-Apr-15,10,1,10,Lakshmi Finance & Industrial Corporation Limited,LFIC.NS,NSE
531373,The Byke Hospitality    Ltd,BYKE,The Byke Hospitality Ltd,Active,B ,10,INE319B01014,Equity,BYKE,The Byke Hospitality Ltd,EQ,15-Apr-15,10,1,10,The Byke Hospitality Ltd,BYKE.NS,BOTH
139083,Inox Wind Limited,INOXWIND#,Inox Wind Limited,Active,A ,10,INE066P01011,Equity,INOXWIND,Inox Wind Limited,EQ,9-Apr-15,10,1,10,Inox Wind Limited,INOXWIND.NS,BOTH
539056,IMAGICAAWORLD ENTERTAINMENT LIMITED,IMAGICAA,Imagicaaworld Entertainment Ltd,Active,B ,10,INE172N01012,Equity,IMAGICAA,Imagicaaworld Entertainment Limited,EQ,6-Apr-15,10,1,10,Imagicaaworld Entertainment Limited,IMAGICAA.NS,BOTH
539045,Manaksia Aluminium Company Ltd,MANAKALUCO,Manaksia Aluminium Company Ltd,Active,T ,1,INE859Q01017,Equity,MANAKALUCO,Manaksia Aluminium Company Limited,BE,30-Mar-15,1,1,1,Manaksia Aluminium Company Limited,MANAKALUCO.NS,BOTH
539046,Manaksia Coated Metals & Industries Ltd,MANAKCOAT,Manaksia Coated Metals & Industries Ltd,Active,B ,1,INE830Q01018,Equity,MANAKCOAT,Manaksia Coated Metals & Industries Limited,EQ,30-Mar-15,1,1,1,Manaksia Coated Metals & Industries Limited,MANAKCOAT.NS,BOTH
539044,Manaksia Steels Limited,MANAKSTEEL,Manaksia Steels Ltd,Active,B ,1,INE824Q01011,Equity,MANAKSTEEL,Manaksia Steels Limited,EQ,30-Mar-15,1,1,1,Manaksia Steels Limited,MANAKSTEEL.NS,BOTH
133339,Zen Technologies Ltd.,ZENTEC#,Zen Technologies Ltd.,Active,A ,1,INE251B01027,Equity,ZENTEC,Zen Technologies Limited,EQ,30-Mar-15,1,1,1,Zen Technologies Limited,ZENTEC.NS,BOTH
539015,Ortel Communications Limited,ORTEL,Ortel Communications Ltd,Active,Z ,10,INE849L01019,Equity,ORTEL,Ortel Communications Limited,BZ,19-Mar-15,10,1,10,Ortel Communications Limited,ORTEL.NS,BOTH
,,,,,,,INE412C01023,,JMA,Jullundur Motor Agency (Delhi) Limited,EQ,16-Mar-15,2,1,2,Jullundur Motor Agency (Delhi) Limited,JMA.NS,NSE
524669,Hester Biosciences Ltd,HESTERBIO,Hester Biosciences Ltd,Active,B ,10,INE782E01017,Equity,HESTERBIO,Hester Biosciences Limited,EQ,13-Mar-15,10,1,10,Hester Biosciences Limited,HESTERBIO.NS,BOTH
514167,Ganesha Ecosphere Limited,GANECOS,Ganesha Ecosphere Ltd,Active,A ,10,INE845D01014,Equity,GANECOS,Ganesha Ecosphere Limited,EQ,9-Mar-15,10,1,10,Ganesha Ecosphere Limited,GANECOS.NS,BOTH
531241,LINC LIMITED,LINC,Linc Ltd-$,Active,B ,5,INE802B01027,Equity,LINC,Linc Limited,EQ,9-Mar-15,5,1,5,Linc Limited,LINC.NS,BOTH
523828,Menon Bearings Ltd,MENONBE,Menon Bearings Ltd-$,Active,B ,1,INE071D01033,Equity,MENONBE,Menon Bearings Limited,EQ,9-Mar-15,1,1,1,Menon Bearings Limited,MENONBE.NS,BOTH
516072,Vishnu Chemicals Limited,VISHNU,Vishnu Chemicals Ltd,Active,B ,2,INE270I01022,Equity,VISHNU,Vishnu Chemicals Limited,EQ,5-Mar-15,2,1,2,Vishnu Chemicals Limited,VISHNU.NS,BOTH
538979,Greenlam Industries Ltd,GREENLAM,Greenlam Industries Ltd,Active,B ,1,INE544R01021,Equity,GREENLAM,Greenlam Industries Limited,EQ,2-Mar-15,1,1,1,Greenlam Industries Limited,GREENLAM.NS,BOTH
533080,Mold-Tek Packaging Limited,MOLDTKPAC,Mold-Tek Packaging Ltd,Active,B ,5,INE893J01029,Equity,MOLDTKPAC,Mold-Tek Packaging Limited,EQ,23-Feb-15,5,1,5,Mold-Tek Packaging Limited,MOLDTKPAC.NS,BOTH
538961,GENUS PAPER & BOARDS LIMITED,GENUSPAPER,Genus Paper & Boards Ltd,Active,B ,1,INE949P01018,Equity,GENUSPAPER,Genus Paper & Boards Limited,EQ,16-Feb-15,1,1,1,Genus Paper & Boards Limited,GENUSPAPER.NS,BOTH
509152,GRP Limited,GRPLTD,GRP Ltd,Active,B ,10,INE137I01015,Equity,GRPLTD,GRP Limited,EQ,12-Feb-15,10,1,10,GRP Limited,GRPLTD.NS,BOTH
590075,Lambodhara Textiles Ltd.,LAMBODHARA,Lambodhara Textile Ltd-$,Active,B ,5,INE112F01022,Equity,LAMBODHARA,Lambodhara Textiles Limited,EQ,4-Feb-15,5,1,5,Lambodhara Textiles Limited,LAMBODHARA.NS,BOTH
